lat,lon,risk,day,tier
39.150000000000006,-105.26666663333334,0.0008944406352478104,2019-08-21,Top 20%
38.06666666666667,-108.18333330000002,0.0008905871405044361,2019-08-21,Top 20%
38.85833333333334,-106.09999996666667,0.0008658987103128511,2019-08-21,Top 20%
37.98333333333334,-104.05833330000002,0.0008529698483109025,2019-08-21,Top 20%
40.400000000000006,-106.14166663333334,0.0008265532951188119,2019-08-21,Top 20%
37.775000000000006,-107.43333330000002,0.0008186474763639879,2019-08-21,Top 20%
37.85833333333334,-103.68333330000002,0.0007886517166367342,2019-08-21,Top 20%
38.44166666666667,-105.93333330000002,0.0007583313927847371,2019-08-21,Top 20%
38.94166666666667,-105.51666663333334,0.0007544913206026426,2019-08-21,Top 20%
40.60833333333334,-104.84999996666667,0.0007365083364772185,2019-08-21,Top 20%
37.400000000000006,-105.22499996666667,0.0007162397789838941,2019-08-21,Top 20%
37.48333333333334,-104.97499996666667,0.000715170544188208,2019-08-21,Top 20%
39.60833333333334,-106.97499996666667,0.0006901779887115036,2019-08-21,Top 20%
39.025000000000006,-108.01666663333334,0.0006763920275614142,2019-08-21,Top 20%
39.025000000000006,-108.14166663333334,0.0006763920275614142,2019-08-21,Top 20%
38.48333333333334,-108.39166663333334,0.0006749284816702311,2019-08-21,Top 20%
39.06666666666667,-107.76666663333334,0.0006736769508759707,2019-08-21,Top 20%
37.35833333333334,-108.51666663333334,0.000668998109199082,2019-08-21,Top 20%
38.98333333333334,-107.84999996666667,0.000664876528203416,2019-08-21,Top 20%
38.56666666666667,-108.68333330000002,0.000664876528203416,2019-08-21,Top 20%
38.69166666666667,-108.76666663333334,0.000664876528203416,2019-08-21,Top 20%
38.35833333333334,-108.01666663333334,0.0006638458298499459,2019-08-21,Top 20%
38.525000000000006,-108.26666663333334,0.0006638458298499459,2019-08-21,Top 20%
37.81666666666667,-105.39166663333334,0.0006578764843153958,2019-08-21,Top 20%
38.31666666666667,-106.22499996666667,0.0006457132586222035,2019-08-21,Top 20%
38.775000000000006,-108.80833330000002,0.0006319351004280495,2019-08-21,Top 20%
39.73333333333334,-108.59999996666667,0.0006293983640233166,2019-08-21,Top 20%
40.98333333333334,-105.72499996666667,0.0006283498368086691,2019-08-21,Top 20%
37.10833333333334,-108.14166663333334,0.0006124661058432171,2019-08-21,Top 20%
39.400000000000006,-107.64166663333334,0.0006117724549658329,2019-08-21,Top 20%
38.275000000000006,-108.39166663333334,0.0006071501225828051,2019-08-21,Top 20%
38.400000000000006,-108.39166663333334,0.0006053039906793867,2019-08-21,Top 20%
37.60833333333334,-105.34999996666667,0.0006042142182936931,2019-08-21,Top 20%
37.525000000000006,-105.05833330000002,0.0006013116084704066,2019-08-21,Top 20%
38.19166666666667,-104.51666663333334,0.0005992558118058779,2019-08-21,Top 20%
39.275000000000006,-107.68333330000002,0.0005933915520842844,2019-08-21,Top 20%
39.31666666666667,-107.80833330000002,0.0005910094470646437,2019-08-21,Top 20%
39.31666666666667,-107.68333330000002,0.0005910094470646437,2019-08-21,Top 20%
38.85833333333334,-108.59999996666667,0.0005773058389384349,2019-08-21,Top 20%
38.19166666666667,-104.39166663333334,0.0005699305955793202,2019-08-21,Top 20%
39.48333333333334,-107.18333330000002,0.000569563721294238,2019-08-21,Top 20%
39.44166666666667,-105.01666663333334,0.0005679797472656587,2019-08-21,Top 20%
39.94166666666667,-106.22499996666667,0.0005615453119199707,2019-08-21,Top 20%
37.525000000000006,-106.93333330000002,0.0005549323104923227,2019-08-21,Top 20%
37.31666666666667,-108.89166663333334,0.000553513876493436,2019-08-21,Top 20%
37.10833333333334,-108.51666663333334,0.000553513876493436,2019-08-21,Top 20%
37.150000000000006,-108.51666663333334,0.000553513876493436,2019-08-21,Top 20%
37.10833333333334,-108.55833330000002,0.000553513876493436,2019-08-21,Top 20%
38.275000000000006,-108.30833330000002,0.0005520977486262648,2019-08-21,Top 20%
38.650000000000006,-108.76666663333334,0.000541690731328617,2019-08-21,Top 20%
38.775000000000006,-107.51666663333334,0.0005402205630575629,2019-08-21,Top 20%
38.35833333333334,-107.47499996666667,0.0005402205630575629,2019-08-21,Top 20%
38.525000000000006,-107.01666663333334,0.0005399266622293322,2019-08-21,Top 20%
39.19166666666667,-108.43333330000002,0.0005369084668839716,2019-08-21,Top 20%
37.06666666666667,-104.80833330000002,0.0005362110969715036,2019-08-21,Top 20%
39.35833333333334,-107.84999996666667,0.0005311083816514427,2019-08-21,Top 20%
40.025000000000006,-105.14166663333334,0.0005296574848635779,2019-08-21,Top 20%
38.150000000000006,-106.22499996666667,0.0005288822047381599,2019-08-21,Top 20%
38.775000000000006,-108.84999996666667,0.0005176973820670646,2019-08-21,Top 20%
37.48333333333334,-104.80833330000002,0.0005146610801122798,2019-08-21,Top 20%
39.35833333333334,-107.93333330000002,0.0005075789942057146,2019-08-21,Top 20%
38.56666666666667,-107.72499996666667,0.0005064225588814711,2019-08-21,Top 20%
38.35833333333334,-107.76666663333334,0.0005064225588814711,2019-08-21,Top 20%
38.56666666666667,-107.68333330000002,0.0005064225588814711,2019-08-21,Top 20%
37.525000000000006,-104.39166663333334,0.0004987720638283192,2019-08-21,Top 20%
40.98333333333334,-105.84999996666667,0.0004974691320532721,2019-08-21,Top 20%
38.98333333333334,-105.22499996666667,0.0004900851654833141,2019-08-21,Top 20%
37.775000000000006,-108.89166663333334,0.00048449523475465424,2019-08-21,Top 20%
39.60833333333334,-105.93333330000002,0.0004840057279780297,2019-08-21,Top 20%
37.23333333333334,-104.80833330000002,0.00048328301489758993,2019-08-21,Top 20%
40.025000000000006,-106.39166663333334,0.00047854691033051995,2019-08-21,Top 20%
38.69166666666667,-107.68333330000002,0.000477916314857477,2019-08-21,Top 20%
40.900000000000006,-106.59999996666667,0.022287844864543705,2019-08-22,Top 5%
37.400000000000006,-107.76666663333334,0.018532870063695032,2019-08-22,Top 5%
37.31666666666667,-107.97499996666667,0.01212432171059451,2019-08-22,Top 5%
39.19166666666667,-108.59999996666667,0.009248317718927911,2019-08-22,Top 5%
37.56666666666667,-108.26666663333334,0.0036975390664383038,2019-08-22,Top 5%
37.69166666666667,-108.05833330000002,0.0030724246881624457,2019-08-22,Top 5%
39.81666666666667,-108.84999996666667,0.002069390682331061,2019-08-22,Top 10%
39.73333333333334,-106.14166663333334,0.002065683766039012,2019-08-22,Top 10%
40.94166666666667,-108.43333330000002,0.0019026179260250445,2019-08-22,Top 10%
37.98333333333334,-105.89166663333334,0.0018265366682034968,2019-08-22,Top 10%
40.56666666666667,-106.22499996666667,0.0018171668499618971,2019-08-22,Top 10%
39.150000000000006,-108.39166663333334,0.0017001314948788607,2019-08-22,Top 10%
39.150000000000006,-108.47499996666667,0.0016932549417010283,2019-08-22,Top 10%
38.650000000000006,-108.93333330000002,0.0016538700908765845,2019-08-22,Top 10%
38.23333333333334,-108.26666663333334,0.00164960885884231,2019-08-22,Top 10%
40.19166666666667,-107.22499996666667,0.0016396831783009858,2019-08-22,Top 10%
39.06666666666667,-108.34999996666667,0.0016252307287407152,2019-08-22,Top 10%
40.48333333333334,-104.72499996666667,0.0016201492120304988,2019-08-22,Top 10%
38.35833333333334,-106.43333330000002,0.001422168692412122,2019-08-22,Top 10%
39.10833333333334,-108.55833330000002,0.0013613093590576068,2019-08-22,Top 10%
40.73333333333334,-105.64166663333334,0.0013611491036863185,2019-08-22,Top 10%
40.94166666666667,-106.68333330000002,0.001314149987857314,2019-08-22,Top 10%
39.94166666666667,-108.68333330000002,0.001227932289759884,2019-08-22,Top 10%
39.275000000000006,-106.97499996666667,0.0011757074299584506,2019-08-22,Top 10%
40.98333333333334,-108.34999996666667,0.0011114890305036025,2019-08-22,Top 20%
39.44166666666667,-107.01666663333334,0.001088480266881767,2019-08-22,Top 20%
38.400000000000006,-106.97499996666667,0.0010718182184693353,2019-08-22,Top 20%
40.19166666666667,-108.22499996666667,0.0010174003876929833,2019-08-22,Top 20%
40.06666666666667,-106.09999996666667,0.0010115523464056162,2019-08-22,Top 20%
40.400000000000006,-108.01666663333334,0.0009803969269246702,2019-08-22,Top 20%
38.44166666666667,-107.72499996666667,0.000945443379762035,2019-08-22,Top 20%
40.44166666666667,-106.76666663333334,0.0009431248456403802,2019-08-22,Top 20%
38.60833333333334,-106.14166663333334,0.0009139981872245024,2019-08-22,Top 20%
40.35833333333334,-107.64166663333334,0.0008916184231207019,2019-08-22,Top 20%
40.650000000000006,-107.51666663333334,0.0008870669890634899,2019-08-22,Top 20%
40.44166666666667,-107.68333330000002,0.0008792885495994122,2019-08-22,Top 20%
39.06666666666667,-108.51666663333334,0.0008361618180256065,2019-08-22,Top 20%
38.81666666666667,-108.76666663333334,0.0008067858247760034,2019-08-22,Top 20%
37.73333333333334,-107.59999996666667,0.0008061170683227272,2019-08-22,Top 20%
40.56666666666667,-107.55833330000002,0.0007955760672217368,2019-08-22,Top 20%
39.775000000000006,-108.59999996666667,0.0007737741859615034,2019-08-22,Top 20%
40.10833333333334,-106.59999996666667,0.0007116074858479198,2019-08-22,Top 20%
40.19166666666667,-108.43333330000002,0.000705449104789208,2019-08-22,Top 20%
38.48333333333334,-107.68333330000002,0.0006970585979820245,2019-08-22,Top 20%
38.900000000000006,-108.18333330000002,0.0006807392946088386,2019-08-22,Top 20%
38.06666666666667,-108.34999996666667,0.0006749284816702311,2019-08-22,Top 20%
38.150000000000006,-108.34999996666667,0.0006749284816702311,2019-08-22,Top 20%
40.56666666666667,-108.05833330000002,0.0006660068638756239,2019-08-22,Top 20%
38.94166666666667,-107.55833330000002,0.000664876528203416,2019-08-22,Top 20%
39.06666666666667,-107.34999996666667,0.000664876528203416,2019-08-22,Top 20%
38.73333333333334,-108.80833330000002,0.000664876528203416,2019-08-22,Top 20%
39.35833333333334,-107.55833330000002,0.0006622076447673183,2019-08-22,Top 20%
40.10833333333334,-106.14166663333334,0.000653960345187565,2019-08-22,Top 20%
38.025000000000006,-105.68333330000002,0.0006478505969888242,2019-08-22,Top 20%
40.10833333333334,-108.30833330000002,0.0006414893477341567,2019-08-22,Top 20%
38.775000000000006,-105.47499996666667,0.0006412771084117234,2019-08-22,Top 20%
40.73333333333334,-107.55833330000002,0.0006368337094618664,2019-08-22,Top 20%
38.400000000000006,-106.72499996666667,0.0006220273372542284,2019-08-22,Top 20%
37.775000000000006,-103.72499996666667,0.0006219594559244982,2019-08-22,Top 20%
40.73333333333334,-105.43333330000002,0.0006182361517237019,2019-08-22,Top 20%
40.10833333333334,-106.39166663333334,0.0006182361517237019,2019-08-22,Top 20%
38.81666666666667,-106.05833330000002,0.0006078100078046885,2019-08-22,Top 20%
38.775000000000006,-107.59999996666667,0.0006071501225828051,2019-08-22,Top 20%
38.900000000000006,-107.47499996666667,0.0006053039906793867,2019-08-22,Top 20%
38.400000000000006,-108.43333330000002,0.0006053039906793867,2019-08-22,Top 20%
38.44166666666667,-107.51666663333334,0.0006023634094751561,2019-08-22,Top 20%
38.44166666666667,-107.47499996666667,0.0006023634094751561,2019-08-22,Top 20%
40.56666666666667,-108.09999996666667,0.0006006321960090565,2019-08-22,Top 20%
40.69166666666667,-108.05833330000002,0.0006006321960090565,2019-08-22,Top 20%
39.60833333333334,-107.26666663333334,0.0005992558118058779,2019-08-22,Top 20%
39.10833333333334,-107.34999996666667,0.0005933915520842844,2019-08-22,Top 20%
39.23333333333334,-107.22499996666667,0.0005933915520842844,2019-08-22,Top 20%
38.19166666666667,-107.59999996666667,0.000591530029452325,2019-08-22,Top 20%
37.81666666666667,-108.59999996666667,0.0005894745774335131,2019-08-22,Top 20%
40.10833333333334,-106.43333330000002,0.0005833008955906971,2019-08-22,Top 20%
39.81666666666667,-108.39166663333334,0.0005773058389384349,2019-08-22,Top 20%
39.98333333333334,-108.51666663333334,0.0005773058389384349,2019-08-22,Top 20%
39.48333333333334,-108.80833330000002,0.0005773058389384349,2019-08-22,Top 20%
38.025000000000006,-108.47499996666667,0.0005752183566707901,2019-08-22,Top 20%
37.19166666666667,-108.18333330000002,0.0005751093443960089,2019-08-22,Top 20%
40.94166666666667,-105.68333330000002,0.0005732444195048215,2019-08-22,Top 20%
40.44166666666667,-107.84999996666667,0.0005725174310729347,2019-08-22,Top 20%
38.025000000000006,-106.09999996666667,0.0005724161973553876,2019-08-22,Top 20%
39.60833333333334,-105.64166663333334,0.0005651347795803203,2019-08-22,Top 20%
39.10833333333334,-107.89166663333334,0.0005631664187334603,2019-08-22,Top 20%
40.275000000000006,-106.47499996666667,0.0005628402102687422,2019-08-22,Top 20%
38.60833333333334,-107.34999996666667,0.0005628402102687422,2019-08-22,Top 20%
39.900000000000006,-108.30833330000002,0.0005617257200288992,2019-08-22,Top 20%
38.06666666666667,-105.30833330000002,0.000561022756033462,2019-08-22,Top 20%
40.775000000000006,-106.97499996666667,0.0005573544457132765,2019-08-22,Top 20%
40.31666666666667,-107.89166663333334,0.0005402205630575629,2019-08-22,Top 20%
40.69166666666667,-107.14166663333334,0.0005402205630575629,2019-08-22,Top 20%
38.44166666666667,-107.93333330000002,0.0005366354327270746,2019-08-22,Top 20%
38.56666666666667,-109.01666663333334,0.0005350035966378118,2019-08-22,Top 20%
40.85833333333334,-107.26666663333334,0.0005349551445946601,2019-08-22,Top 20%
40.73333333333334,-107.22499996666667,0.0005349551445946601,2019-08-22,Top 20%
39.525000000000006,-107.01666663333334,0.0005348223477809639,2019-08-22,Top 20%
37.81666666666667,-109.05833330000002,0.0005308740989805621,2019-08-22,Top 20%
37.650000000000006,-108.89166663333334,0.0005297434938875692,2019-08-22,Top 20%
38.150000000000006,-107.59999996666667,0.0005288822047381599,2019-08-22,Top 20%
40.94166666666667,-106.72499996666667,0.0280584982252824,2019-08-23,Top 5%
37.35833333333334,-107.97499996666667,0.025512814384072574,2019-08-23,Top 5%
37.400000000000006,-107.97499996666667,0.02311078721036719,2019-08-23,Top 5%
37.31666666666667,-107.84999996666667,0.01620028037689883,2019-08-23,Top 5%
37.19166666666667,-107.80833330000002,0.008613569213010886,2019-08-23,Top 5%
37.275000000000006,-107.80833330000002,0.00796143358645468,2019-08-23,Top 5%
37.94166666666667,-106.72499996666667,0.006730299731023123,2019-08-23,Top 5%
40.44166666666667,-107.64166663333334,0.003098776217167545,2019-08-23,Top 5%
40.900000000000006,-106.55833330000002,0.002645818744661187,2019-08-23,Top 5%
40.900000000000006,-105.68333330000002,0.0026212241893099567,2019-08-23,Top 5%
38.69166666666667,-107.76666663333334,0.0025195280697669683,2019-08-23,Top 5%
38.775000000000006,-107.59999996666667,0.002453482820456002,2019-08-23,Top 5%
39.025000000000006,-107.68333330000002,0.0022800994562909914,2019-08-23,Top 10%
40.23333333333334,-106.26666663333334,0.0020844599752688586,2019-08-23,Top 10%
40.94166666666667,-105.89166663333334,0.002054346785449329,2019-08-23,Top 10%
40.69166666666667,-106.97499996666667,0.0019054699059864368,2019-08-23,Top 10%
39.400000000000006,-106.64166663333334,0.0017219718725992807,2019-08-23,Top 10%
40.19166666666667,-107.22499996666667,0.0017082598877172315,2019-08-23,Top 10%
40.23333333333334,-103.68333330000002,0.001707660885980993,2019-08-23,Top 10%
39.19166666666667,-108.51666663333334,0.0016932549417010283,2019-08-23,Top 10%
38.69166666666667,-103.47499996666667,0.0012645881135982288,2019-08-23,Top 10%
39.23333333333334,-108.39166663333334,0.0012208205956984852,2019-08-23,Top 10%
40.94166666666667,-107.97499996666667,0.0011572732433286612,2019-08-23,Top 20%
40.775000000000006,-107.26666663333334,0.0010603943381606988,2019-08-23,Top 20%
38.48333333333334,-106.97499996666667,0.0010482077951894046,2019-08-23,Top 20%
40.900000000000006,-107.43333330000002,0.0010186090861885168,2019-08-23,Top 20%
39.94166666666667,-108.30833330000002,0.001002183413617054,2019-08-23,Top 20%
40.48333333333334,-107.55833330000002,0.00099351041468398,2019-08-23,Top 20%
40.31666666666667,-108.39166663333334,0.000985181150045677,2019-08-23,Top 20%
39.900000000000006,-108.26666663333334,0.0009657999184833979,2019-08-23,Top 20%
40.775000000000006,-108.18333330000002,0.000961128752105645,2019-08-23,Top 20%
40.275000000000006,-107.01666663333334,0.0009567359509615817,2019-08-23,Top 20%
39.60833333333334,-106.80833330000002,0.000911747297519686,2019-08-23,Top 20%
38.44166666666667,-109.01666663333334,0.0008708000211095885,2019-08-23,Top 20%
38.400000000000006,-109.05833330000002,0.0008708000211095885,2019-08-23,Top 20%
39.69166666666667,-108.64166663333334,0.0008516044613598591,2019-08-23,Top 20%
37.31666666666667,-105.39166663333334,0.0008161152397499888,2019-08-23,Top 20%
39.23333333333334,-107.68333330000002,0.0008067858247760034,2019-08-23,Top 20%
38.19166666666667,-108.39166663333334,0.0007886364958531129,2019-08-23,Top 20%
37.10833333333334,-108.51666663333334,0.0007430128866618953,2019-08-23,Top 20%
37.150000000000006,-108.51666663333334,0.0007339948361536205,2019-08-23,Top 20%
39.60833333333334,-107.72499996666667,0.0006974131967118198,2019-08-23,Top 20%
39.06666666666667,-107.97499996666667,0.0006940611771410139,2019-08-23,Top 20%
38.775000000000006,-107.93333330000002,0.0006921534233348753,2019-08-23,Top 20%
38.775000000000006,-106.93333330000002,0.0006893236292454185,2019-08-23,Top 20%
39.900000000000006,-104.93333330000002,0.0006847420540312503,2019-08-23,Top 20%
37.400000000000006,-105.64166663333334,0.0006845316460086095,2019-08-23,Top 20%
40.900000000000006,-106.84999996666667,0.0006799266058090603,2019-08-23,Top 20%
39.400000000000006,-107.01666663333334,0.0006763920275614142,2019-08-23,Top 20%
39.275000000000006,-107.39166663333334,0.0006763920275614142,2019-08-23,Top 20%
39.400000000000006,-107.43333330000002,0.0006763920275614142,2019-08-23,Top 20%
39.025000000000006,-107.84999996666667,0.0006763920275614142,2019-08-23,Top 20%
39.23333333333334,-107.05833330000002,0.0006763920275614142,2019-08-23,Top 20%
39.44166666666667,-106.97499996666667,0.0006763920275614142,2019-08-23,Top 20%
40.775000000000006,-107.09999996666667,0.0006671772058299792,2019-08-23,Top 20%
38.73333333333334,-108.84999996666667,0.000664876528203416,2019-08-23,Top 20%
39.69166666666667,-107.89166663333334,0.000664876528203416,2019-08-23,Top 20%
39.85833333333334,-108.18333330000002,0.000664876528203416,2019-08-23,Top 20%
37.35833333333334,-104.59999996666667,0.0006564937026771103,2019-08-23,Top 20%
37.44166666666667,-106.09999996666667,0.0006488062891020072,2019-08-23,Top 20%
39.31666666666667,-107.05833330000002,0.0006182361517237019,2019-08-23,Top 20%
40.775000000000006,-105.47499996666667,0.0006182361517237019,2019-08-23,Top 20%
38.56666666666667,-107.39166663333334,0.0006157883439944096,2019-08-23,Top 20%
38.650000000000006,-107.47499996666667,0.0006157883439944096,2019-08-23,Top 20%
39.150000000000006,-106.22499996666667,0.0006149399625999244,2019-08-23,Top 20%
39.150000000000006,-106.80833330000002,0.0006143717054019062,2019-08-23,Top 20%
39.900000000000006,-106.05833330000002,0.0006143717054019062,2019-08-23,Top 20%
40.10833333333334,-105.30833330000002,0.0006143617124469605,2019-08-23,Top 20%
40.94166666666667,-106.84999996666667,0.0006009647048901219,2019-08-23,Top 20%
38.10833333333334,-108.51666663333334,0.0006006321960090565,2019-08-23,Top 20%
40.650000000000006,-108.34999996666667,0.0006006321960090565,2019-08-23,Top 20%
38.775000000000006,-108.22499996666667,0.0005957059890815503,2019-08-23,Top 20%
39.06666666666667,-107.34999996666667,0.0005933915520842844,2019-08-23,Top 20%
38.400000000000006,-106.26666663333334,0.000591454871240009,2019-08-23,Top 20%
38.150000000000006,-108.34999996666667,0.00058087984468905,2019-08-23,Top 20%
38.85833333333334,-108.55833330000002,0.0005773058389384349,2019-08-23,Top 20%
37.150000000000006,-108.26666663333334,0.0005751093443960089,2019-08-23,Top 20%
38.400000000000006,-107.89166663333334,0.0005725174310729347,2019-08-23,Top 20%
39.650000000000006,-107.93333330000002,0.0005699305955793202,2019-08-23,Top 20%
39.275000000000006,-108.55833330000002,0.000569563721294238,2019-08-23,Top 20%
40.94166666666667,-107.05833330000002,0.0005668010480475208,2019-08-23,Top 20%
40.650000000000006,-107.05833330000002,0.0005628402102687422,2019-08-23,Top 20%
40.275000000000006,-103.68333330000002,0.0005624113511227022,2019-08-23,Top 20%
40.56666666666667,-107.30833330000002,0.0005573544457132765,2019-08-23,Top 20%
38.94166666666667,-107.97499996666667,0.0005563011916551281,2019-08-23,Top 20%
40.81666666666667,-106.34999996666667,0.0005531692462913024,2019-08-23,Top 20%
38.56666666666667,-107.80833330000002,0.0005520977486262648,2019-08-23,Top 20%
40.94166666666667,-106.47499996666667,0.0005520467961781608,2019-08-23,Top 20%
40.775000000000006,-105.72499996666667,0.0005500175424777681,2019-08-23,Top 20%
38.48333333333334,-106.14166663333334,0.0005451055693204923,2019-08-23,Top 20%
38.98333333333334,-107.30833330000002,0.0005402205630575629,2019-08-23,Top 20%
40.98333333333334,-106.93333330000002,0.0005389660780714546,2019-08-23,Top 20%
40.94166666666667,-106.93333330000002,0.0005389660780714546,2019-08-23,Top 20%
39.900000000000006,-108.93333330000002,0.0005366354327270746,2019-08-23,Top 20%
40.23333333333334,-108.22499996666667,0.0005349514841127082,2019-08-23,Top 20%
39.48333333333334,-107.05833330000002,0.0005348223477809639,2019-08-23,Top 20%
39.48333333333334,-107.09999996666667,0.0005348223477809639,2019-08-23,Top 20%
40.525000000000006,-109.01666663333334,0.0005308740989805621,2019-08-23,Top 20%
37.85833333333334,-108.97499996666667,0.0005308740989805621,2019-08-23,Top 20%
40.900000000000006,-108.84999996666667,0.0005302397552902587,2019-08-23,Top 20%
37.31666666666667,-107.76666663333334,0.019772766673393973,2019-08-24,Top 5%
37.31666666666667,-107.68333330000002,0.01671851925111611,2019-08-24,Top 5%
37.275000000000006,-107.89166663333334,0.01590285443060458,2019-08-24,Top 5%
40.900000000000006,-107.43333330000002,0.01108065121238495,2019-08-24,Top 5%
40.900000000000006,-106.55833330000002,0.004881708738702975,2019-08-24,Top 5%
37.98333333333334,-105.97499996666667,0.004748143733559623,2019-08-24,Top 5%
37.69166666666667,-108.22499996666667,0.0043512092768163615,2019-08-24,Top 5%
39.900000000000006,-104.93333330000002,0.0027663772930607206,2019-08-24,Top 5%
40.775000000000006,-107.05833330000002,0.0023012174653758996,2019-08-24,Top 10%
39.48333333333334,-106.93333330000002,0.0022892739624526684,2019-08-24,Top 10%
40.35833333333334,-107.97499996666667,0.0019054699059864368,2019-08-24,Top 10%
37.48333333333334,-108.68333330000002,0.0017582579476586415,2019-08-24,Top 10%
39.025000000000006,-109.01666663333334,0.0016263360732518247,2019-08-24,Top 10%
38.98333333333334,-107.14166663333334,0.0015678328234862188,2019-08-24,Top 10%
39.19166666666667,-108.51666663333334,0.001519739036842844,2019-08-24,Top 10%
38.23333333333334,-108.26666663333334,0.001472405230699094,2019-08-24,Top 10%
38.025000000000006,-104.93333330000002,0.0014422059270091103,2019-08-24,Top 10%
38.900000000000006,-105.55833330000002,0.0014249061702170645,2019-08-24,Top 10%
38.85833333333334,-105.30833330000002,0.0013208006614011502,2019-08-24,Top 10%
37.525000000000006,-108.22499996666667,0.0012778582145204778,2019-08-24,Top 10%
38.10833333333334,-108.14166663333334,0.0011319610084833444,2019-08-24,Top 20%
37.650000000000006,-108.09999996666667,0.0011230738637496049,2019-08-24,Top 20%
39.525000000000006,-105.55833330000002,0.001117027833825404,2019-08-24,Top 20%
38.650000000000006,-107.68333330000002,0.0010984526084573656,2019-08-24,Top 20%
38.85833333333334,-107.43333330000002,0.0010704137760886754,2019-08-24,Top 20%
37.85833333333334,-108.43333330000002,0.0010389353416681488,2019-08-24,Top 20%
37.775000000000006,-108.93333330000002,0.0010147223960940682,2019-08-24,Top 20%
40.06666666666667,-108.18333330000002,0.0010062211155798797,2019-08-24,Top 20%
40.025000000000006,-105.09999996666667,0.0009966870345365843,2019-08-24,Top 20%
38.94166666666667,-107.89166663333334,0.00095263873860036,2019-08-24,Top 20%
39.44166666666667,-107.34999996666667,0.0009181522434175594,2019-08-24,Top 20%
40.23333333333334,-108.22499996666667,0.0009160923447351123,2019-08-24,Top 20%
40.31666666666667,-108.34999996666667,0.0008792885495994122,2019-08-24,Top 20%
40.650000000000006,-108.47499996666667,0.0008760301359076596,2019-08-24,Top 20%
37.60833333333334,-108.22499996666667,0.000857304769813627,2019-08-24,Top 20%
39.85833333333334,-106.89166663333334,0.000838414937680786,2019-08-24,Top 20%
39.56666666666667,-107.14166663333334,0.000821547732080082,2019-08-24,Top 20%
40.150000000000006,-105.34999996666667,0.0008168774027740616,2019-08-24,Top 20%
40.525000000000006,-105.22499996666667,0.0007985856714885987,2019-08-24,Top 20%
38.10833333333334,-108.26666663333334,0.0007871798757123791,2019-08-24,Top 20%
40.400000000000006,-106.72499996666667,0.0007714125071643981,2019-08-24,Top 20%
39.48333333333334,-107.26666663333334,0.0007462168587516049,2019-08-24,Top 20%
40.150000000000006,-105.26666663333334,0.0007179166147350489,2019-08-24,Top 20%
38.31666666666667,-107.14166663333334,0.0007086883360220122,2019-08-24,Top 20%
40.23333333333334,-107.14166663333334,0.0007064640606084271,2019-08-24,Top 20%
38.94166666666667,-106.84999996666667,0.000700183998955429,2019-08-24,Top 20%
40.06666666666667,-105.05833330000002,0.0006901075631792585,2019-08-24,Top 20%
38.775000000000006,-105.59999996666667,0.0006885104595860979,2019-08-24,Top 20%
40.69166666666667,-107.18333330000002,0.0006866179587934831,2019-08-24,Top 20%
39.35833333333334,-107.39166663333334,0.0006763920275614142,2019-08-24,Top 20%
40.10833333333334,-103.64166663333334,0.0006758376297553623,2019-08-24,Top 20%
39.025000000000006,-108.01666663333334,0.0006736769508759707,2019-08-24,Top 20%
37.44166666666667,-108.01666663333334,0.0006731298895063148,2019-08-24,Top 20%
40.56666666666667,-108.30833330000002,0.0006660068638756239,2019-08-24,Top 20%
40.150000000000006,-108.47499996666667,0.0006638458298499459,2019-08-24,Top 20%
40.025000000000006,-108.64166663333334,0.0006638458298499459,2019-08-24,Top 20%
40.06666666666667,-103.59999996666667,0.0006627625052518848,2019-08-24,Top 20%
40.85833333333334,-106.30833330000002,0.0006606293482342577,2019-08-24,Top 20%
40.98333333333334,-107.01666663333334,0.0006476891135382582,2019-08-24,Top 20%
37.69166666666667,-108.09999996666667,0.000647639200235944,2019-08-24,Top 20%
38.06666666666667,-103.43333330000002,0.0006414893477341567,2019-08-24,Top 20%
38.23333333333334,-108.34999996666667,0.0006410479932815776,2019-08-24,Top 20%
39.94166666666667,-108.39166663333334,0.0006401432201239901,2019-08-24,Top 20%
38.275000000000006,-104.18333330000002,0.0006319351004280495,2019-08-24,Top 20%
40.275000000000006,-107.01666663333334,0.0006298767754358149,2019-08-24,Top 20%
40.69166666666667,-107.22499996666667,0.0006275834142434978,2019-08-24,Top 20%
40.775000000000006,-109.01666663333334,0.0006202071392715058,2019-08-24,Top 20%
37.69166666666667,-105.30833330000002,0.0006182361517237019,2019-08-24,Top 20%
37.19166666666667,-108.47499996666667,0.0006124661058432171,2019-08-24,Top 20%
40.35833333333334,-108.55833330000002,0.0006006321960090565,2019-08-24,Top 20%
40.650000000000006,-108.97499996666667,0.0005951820061622267,2019-08-24,Top 20%
39.025000000000006,-107.55833330000002,0.0005933915520842844,2019-08-24,Top 20%
38.98333333333334,-107.55833330000002,0.0005933915520842844,2019-08-24,Top 20%
39.60833333333334,-107.22499996666667,0.0005851362969407389,2019-08-24,Top 20%
40.23333333333334,-107.47499996666667,0.0005809322470913406,2019-08-24,Top 20%
39.73333333333334,-108.76666663333334,0.0005773058389384349,2019-08-24,Top 20%
38.650000000000006,-108.43333330000002,0.0005773058389384349,2019-08-24,Top 20%
38.73333333333334,-108.47499996666667,0.0005773058389384349,2019-08-24,Top 20%
37.275000000000006,-107.97499996666667,0.0005751093443960089,2019-08-24,Top 20%
